datetime,latitude,longtitude,depth,magnitude1,magnitude2,max_intensity,district_id,region_id,description,time
2005-04-11 23:54:07,7.291666666666667,77.885,130.0,6.1,None,None,9,None,NORTHERN PERU            USGS,2005-04-11 23:54:07
2005-05-14 14:05:18,0.5866666666666667,98.45833333333331,34.0,6.4,6.8,None,9,None,"N SUMATERA, INDONESIA    USGS",2005-05-14 14:05:18
2005-05-16 12:54:14,32.58833333333333,179.35166666666666,34.0,6.2,6.4,None,9,None,SOUTH OF KERMADEC IS.    USGS,2005-05-16 12:54:14
2005-05-19 10:54:52,1.9883333333333333,97.04,30.0,6.2,6.9,None,9,None,"N SUMATERA, INDONESIA    USGS",2005-05-19 10:54:52
2005-06-02 05:06:41,28.88,94.625,26.0,6.1,5.7,None,9,None,E XIJANG-INDIA BORDER    USGS,2005-06-02 05:06:41
2005-06-14 07:44:33,19.986666666666668,69.19666666666667,116.0,6.8,None,None,9,None,NORTHERN CHILE           USGS,2005-06-14 07:44:33
2005-06-15 11:50:53,41.3,125.97,10.0,6.2,7.1,None,9,None,OFF N CALIFORNIA COAST   USGS,2005-06-15 11:50:53
2005-06-17 15:21:42,40.766666666666666,126.57333333333334,10.0,6.2,6.5,None,9,None,OFF N CALIFORNIA COAST   USGS,2005-06-17 15:21:42
2005-07-05 10:52:02,1.8183333333333336,97.08166666666666,21.0,6.2,6.8,None,9,None,"N SUMATERA, INDONESIA    USGS",2005-07-05 10:52:02
2005-07-25 00:42:06,7.92,92.19,16.0,6.6,7.5,None,9,None,"NICOBAR ISLANDS, INDIA   USGS",2005-07-25 00:42:06
2005-08-16 11:46:25,38.14833333333333,142.27666666666667,42.0,7.2,6.9,6.0,2,65,E OFF MIYAGI PREF        NPS,2005-08-16 11:46:25
2005-08-24 19:15:29,38.443333333333335,143.085,14.0,6.3,6.3,3.0,2,64,FAR E OFF MIYAGI PREF    NPS,2005-08-24 19:15:29
2005-08-31 03:10:40,38.41,143.48,22.0,6.3,6.2,3.0,2,64,FAR E OFF MIYAGI PREF    NPS,2005-08-31 03:10:40
2005-09-09 16:26:43,4.538333333333333,153.47333333333333,90.0,6.3,None,None,9,None,"NEW IRELAND, P.N.G.      USGS",2005-09-09 16:26:43
2005-09-16 09:31:42,5.621666666666666,153.59166666666667,11.0,6.1,5.4,None,9,None,"NEW IRELAND, P.N.G.      USGS",2005-09-16 09:31:42
2005-09-26 10:55:37,5.676666666666667,76.39666666666666,115.0,6.7,None,None,9,None,NORTHERN PERU            USGS,2005-09-26 10:55:37
2005-10-08 12:50:40,34.538333333333334,73.58666666666667,26.0,6.9,7.7,None,9,None,PAKISTAN                 USGS,2005-10-08 12:50:40
2005-10-15 19:06:15,46.821666666666665,154.28833333333333,30.0,6.4,6.9,1.0,8,None,EAST OF KURIL ISLANDS,2005-10-15 19:06:15
2005-10-16 00:51:07,25.351666666666667,123.40333333333334,175.0,6.5,6.6,3.0,7,289,NW OFF ISHIGAKIJIMA IS   NPS,2005-10-16 00:51:07
2005-10-19 20:44:42,36.38166666666667,141.04166666666666,48.0,6.3,5.7,5.0,3,111,E OFF IBARAKI PREF       NPS,2005-10-19 20:44:42
2005-10-23 19:08:13,37.35166666666667,134.755,411.0,6.1,5.8,2.0,8,320,SEA OF JAPAN             NPS,2005-10-23 19:08:13
2005-10-29 13:05:56,45.21333333333333,96.89666666666666,8.0,6.1,6.2,None,9,None,SOUTHEAST INDIAN RIDGE   USGS,2005-10-29 13:05:56
2005-11-15 06:38:51,38.02666666666666,144.94333333333333,45.0,7.2,7.1,3.0,8,327,FAR E OFF NORTH HONSHU   NPS,2005-11-15 06:38:51
2005-11-27 19:22:19,26.773333333333333,55.85666666666667,10.0,6.1,5.8,None,9,None,SOUTHERN IRAN            USGS,2005-11-27 19:22:19
2005-12-02 22:13:07,38.071666666666665,142.35333333333332,40.0,6.6,6.0,3.0,2,65,E OFF MIYAGI PREF        NPS,2005-12-02 22:13:07
2005-12-04 01:10:39,29.21333333333333,130.43833333333333,69.0,6.1,5.8,3.0,7,296,NEAR AMAMI-OSHIMA ISLAND NPS,2005-12-04 01:10:39
2005-12-13 12:16:06,15.265,178.57,10.0,6.1,6.8,None,9,None,FIJI REGION              USGS,2005-12-13 12:16:06
2005-12-17 03:32:13,38.44833333333333,142.18,40.0,6.1,6.0,4.0,2,65,E OFF MIYAGI PREF        NPS,2005-12-17 03:32:13
2005-12-21 16:09:05,0.065,124.67166666666668,25.0,6.3,5.9,None,9,None,SOUTHERN MOLUCCA SEA     USGS,2005-12-21 16:09:05
2006-01-02 15:10:49,60.93333333333333,21.575,10.0,6.4,7.3,None,9,None,E OF SOUTH SANDWICH IS   USGS,2006-01-02 15:10:49
2006-01-03 07:13:40,19.925,178.17666666666668,583.0,6.5,None,None,9,None,FIJI REGION              USGS,2006-01-03 07:13:40
2006-01-04 17:32:32,28.163333333333338,112.11666666666666,14.0,6.1,6.7,None,9,None,GULF OF CALIFORNIA       USGS,2006-01-04 17:32:32
2006-01-08 20:34:55,36.31,23.211666666666662,66.0,6.5,None,None,9,None,SOUTHERN GREECE          USGS,2006-01-08 20:34:55
2006-01-28 01:58:53,5.471666666666667,128.13,397.0,7.0,None,None,9,None,BANDA SEA                USGS,2006-01-28 01:58:53
2006-02-15 00:27:25,21.65,146.41166666666666,0.0,6.6,7.0,None,8,337,MARIANA ISLANDS REGION   NPS,2006-02-15 00:27:25
2006-02-23 07:19:07,21.323333333333338,33.58166666666666,11.0,6.5,7.5,None,9,None,MOZAMBIQUE               USGS,2006-02-23 07:19:07
2006-03-14 15:57:33,3.595,127.21333333333334,30.0,6.4,6.7,None,9,None,"SERAM, INDONESIA         USGS",2006-03-14 15:57:33
2006-04-01 19:02:17,22.675,121.04,96.0,6.4,5.6,None,8,311,TAIWAN REGION,2006-04-01 19:02:17
2006-04-21 08:25:02,60.94833333333333,167.08833333333334,22.0,6.8,7.6,None,9,None,"EASTERN SIBERIA, RUSSIA  USGS",2006-04-21 08:25:02
2006-04-21 13:32:43,60.52666666666666,165.815,9.0,6.3,5.6,None,9,None,"EASTERN SIBERIA, RUSSIA  USGS",2006-04-21 13:32:43
2006-04-30 01:58:06,60.49,167.515,11.0,6.4,6.6,None,9,None,"EASTERN SIBERIA, RUSSIA  USGS",2006-04-30 01:58:06
2006-05-04 00:26:40,20.186666666666667,174.12166666666667,55.0,7.2,7.8,None,9,None,TONGA                    USGS,2006-05-04 00:26:40
2006-05-10 11:42:51,52.515,169.255,18.0,6.1,6.2,None,9,None,"FOX ISLANDS,ALEUTIAN IS. USGS",2006-05-10 11:42:51
2006-05-16 19:39:23,31.77833333333333,179.31166666666667,152.0,6.8,None,None,9,None,KERMADEC ISLANDS REGION  USGS,2006-05-16 19:39:23
2006-05-17 00:28:25,0.0916666666666666,97.05,12.0,6.6,6.8,None,9,None,"N SUMATERA, INDONESIA    USGS",2006-05-17 00:28:25
2006-05-22 22:08:01,54.27666666666666,158.42833333333334,185.0,6.2,None,None,9,None,KAMCHATKA                USGS,2006-05-22 22:08:01
2006-06-12 05:01:24,33.135,131.435,145.0,6.2,6.1,5.0,7,280,NORTHERN OITA PREF       NPS,2006-06-12 05:01:24
2006-07-09 05:40:00,51.21333333333333,179.31166666666667,22.0,6.2,6.4,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2006-07-09 05:40:00
2006-07-17 17:19:28,9.253333333333334,107.41,34.0,6.1,7.2,None,9,None,"SOUTH OF JAWA, INDONESIA USGS",2006-07-17 17:19:28
2006-07-17 18:13:04,9.086666666666666,107.76,10.0,6.1,None,None,9,None,"SOUTH OF JAWA, INDONESIA USGS",2006-07-17 18:13:04
2006-07-28 16:40:09,24.041666666666668,122.47166666666666,40.0,6.2,5.9,3.0,7,289,NW OFF ISHIGAKIJIMA IS   NPS,2006-07-28 16:40:09
2006-08-07 03:16:42,26.641666666666666,144.08,24.0,6.2,6.8,2.0,8,335,FAR E OFF OGASAWARA      NPS,2006-08-07 03:16:42
2006-08-15 12:05:10,4.67,126.73166666666668,10.0,6.1,5.3,None,9,None,BANDA SEA                USGS,2006-08-15 12:05:10
2006-08-17 20:11:35,55.61666666666667,161.685,55.0,6.1,None,None,9,None,NEAR KAMCHATKA E. COAST  USGS,2006-08-17 20:11:35
2006-08-20 12:41:47,61.028333333333336,34.365,10.0,6.4,6.8,None,9,None,SCOTIA SEA               USGS,2006-08-20 12:41:47
2006-08-31 17:08:27,0.2666666666666666,125.06166666666668,35.0,6.1,5.2,None,9,None,SOUTHERN MOLUCCA SEA     USGS,2006-08-31 17:08:27
2006-09-01 19:18:51,6.758333333333333,155.51166666666666,38.0,6.3,6.7,None,9,None,SOLOMON ISLANDS          USGS,2006-09-01 19:18:51
2006-09-22 11:32:25,26.866666666666667,63.14833333333333,598.0,6.1,None,None,9,None,"SANTIAGO DEL ESTERO,ARG. USGS",2006-09-22 11:32:25
2006-09-28 15:22:09,16.591666666666665,172.03166666666667,28.0,6.5,6.6,None,9,None,SAMOA REGION             USGS,2006-09-28 15:22:09
2006-10-01 02:50:18,46.30833333333333,153.88,30.0,6.8,None,None,8,324,KURILE ISLANDS REGION    NPS,2006-10-01 02:50:18
2006-10-01 18:05:59,46.43666666666667,153.61333333333334,30.0,6.6,6.5,None,8,324,KURILE ISLANDS REGION    NPS,2006-10-01 18:05:59
2006-10-09 19:01:47,20.69333333333333,120.51833333333332,0.0,6.1,6.3,None,8,341,PHILIPPINE ISL REGION,2006-10-09 19:01:47
2006-10-12 23:46:29,24.08833333333333,122.57666666666668,46.0,6.2,6.0,2.0,7,289,NW OFF ISHIGAKIJIMA IS,2006-10-12 23:46:29
2006-10-13 22:47:37,46.315,153.63833333333332,30.0,6.3,5.4,None,8,324,KURILE ISLANDS REGION,2006-10-13 22:47:37
2006-10-16 02:07:49,19.876666666666665,155.935,39.0,6.2,6.6,None,9,None,HAWAIIAN ISLANDS         USGS,2006-10-16 02:07:49
2006-10-17 10:25:12,5.88,150.98166666666663,32.0,6.4,6.9,None,9,None,"NEW BRITAIN, P.N.G.      USGS",2006-10-17 10:25:12
2006-10-24 06:17:16,29.17333333333333,140.35,3.0,6.8,None,2.0,8,331,NEAR TORISHIMA IS        NPS,2006-10-24 06:17:16
2006-11-08 02:38:33,6.4816666666666665,151.195,10.0,6.2,6.3,None,9,None,"NEW BRITAIN, P.N.G.      USGS",2006-11-08 02:38:33
2006-11-13 06:27:42,48.28,154.245,36.0,6.1,5.4,None,8,None,KURILE ISLANDS           USGS,2006-11-13 06:27:42
2006-11-13 10:26:34,26.04,63.22,552.0,6.3,None,None,9,None,"SANTIAGO DEL ESTERO,ARG. USGS",2006-11-13 10:26:34
2006-11-14 01:12:28,6.38,151.23,11.0,6.1,5.9,None,9,None,"NEW BRITAIN, P.N.G.      USGS",2006-11-14 01:12:28
2006-11-15 20:14:09,46.70166666666667,154.04666666666665,30.0,7.9,7.4,2.0,8,400,EAST OF KURIL ISLANDS    NPS,2006-11-15 20:14:09
2006-11-15 20:29:22,46.37,154.475,10.0,6.2,None,None,8,None,EAST OF KURIL ISLANDS    USGS,2006-11-15 20:29:22
2006-11-15 20:34:58,46.65166666666666,155.305,10.0,6.4,None,None,9,None,EAST OF KURIL ISLANDS    USGS,2006-11-15 20:34:58
2006-11-15 20:40:57,46.635,154.53666666666666,30.0,6.6,None,1.0,8,400,EAST OF KURIL ISLANDS,2006-11-15 20:40:57
2006-11-16 15:20:21,46.4,154.50333333333333,30.0,6.1,None,None,8,400,EAST OF KURIL ISLANDS    NPS,2006-11-16 15:20:21
2006-12-08 04:10:23,46.48,154.115,30.0,6.4,6.5,1.0,8,400,EAST OF KURIL ISLANDS    NPS,2006-12-08 04:10:23
2006-12-26 21:26:18,21.648333333333333,120.75166666666668,0.0,6.9,7.1,1.0,8,311,TAIWAN REGION,2006-12-26 21:26:18
2006-12-26 21:34:11,21.815,120.685,0.0,7.2,7.0,1.0,8,311,TAIWAN REGION,2006-12-26 21:34:11
2007-01-13 13:23:13,46.93666666666667,155.05166666666668,30.0,8.2,8.2,3.0,8,400,FAR FIELD                NPS,2007-01-13 13:23:13
2007-01-14 02:37:07,47.18833333333333,156.04666666666665,30.0,6.5,None,None,8,400,FAR FIELD                NPS,2007-01-14 02:37:07
2007-01-21 20:27:45,1.065,126.28166666666668,22.0,6.7,7.3,None,9,None,NORTHERN MOLUCCA SEA     USGS,2007-01-21 20:27:45
2007-01-25 19:59:16,22.725,122.115,92.0,6.1,6.1,2.0,8,311,TAIWAN REGION            NPS,2007-01-25 19:59:16
2007-01-30 13:54:50,54.74,146.29666666666665,11.0,6.2,6.9,None,9,None,WEST OF MACQUARIE ISLAND USGS,2007-01-30 13:54:50
2007-01-31 06:37:44,21.223333333333333,145.40166666666667,38.0,7.1,6.8,None,8,337,MARIANA ISLANDS REGION   NPS,2007-01-31 06:37:44
2007-01-31 12:15:52,29.775,178.0016666666667,34.0,6.1,6.3,None,9,None,"KERMADEC ISL., N.Z.L.    USGS",2007-01-31 12:15:52
2007-02-12 19:35:21,35.795,10.333333333333334,10.0,6.2,5.8,None,9,None,AZORES-CAPE ST.VINC. RID USGS,2007-02-12 19:35:21
2007-02-17 09:02:56,41.73166666666667,143.72166666666666,40.0,6.2,6.5,4.0,1,29,SE OFF ERIMOMISAKI       NPS,2007-02-17 09:02:56
2007-02-20 17:04:25,1.0333333333333334,126.97666666666667,11.0,6.2,6.6,None,9,None,SOUTHERN MOLUCCA SEA     USGS,2007-02-20 17:04:25
2007-03-09 12:22:42,43.013333333333335,134.28833333333333,501.0,6.2,6.2,2.0,8,319,NEAR VLADIVOSTOK         NPS,2007-03-09 12:22:42
2007-03-18 11:11:05,4.585,78.50166666666667,8.0,6.4,5.7,None,9,None,SOUTH OF PANAMA          USGS,2007-03-18 11:11:05
2007-03-25 09:40:01,20.616666666666667,169.35666666666663,34.0,6.5,7.0,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2007-03-25 09:40:01
2007-03-25 09:41:57,37.22,136.685,11.0,6.9,6.6,6.5,4,167,OFF NOTO PENINSULA       NPS,2007-03-25 09:41:57
2007-04-02 05:39:56,8.46,157.04333333333332,10.0,6.8,7.9,None,9,None,SOLOMON ISLANDS          USGS,2007-04-02 05:39:56
2007-04-02 06:11:33,7.305,155.74,10.0,6.3,None,None,9,None,SOLOMON ISLANDS          USGS,2007-04-02 06:11:33
2007-04-20 09:26:39,25.738333333333333,125.07,22.0,6.3,5.7,3.0,7,288,NW OFF MIYAKOJIMA ISLAND NPS,2007-04-20 09:26:39
2007-04-20 10:45:54,25.746666666666663,125.13666666666668,21.0,6.7,6.0,3.0,7,288,NW OFF MIYAKOJIMA ISLAND NPS,2007-04-20 10:45:54
2007-04-20 11:23:32,25.688333333333333,125.05166666666666,24.0,6.1,5.6,3.0,7,288,NW OFF MIYAKOJIMA ISLAND NPS,2007-04-20 11:23:32
2007-04-22 02:53:46,45.24166666666667,72.64666666666666,37.0,6.1,6.3,None,9,None,SOUTHERN CHILE           USGS,2007-04-22 02:53:46
2007-04-27 17:02:49,5.358333333333333,94.635,38.0,6.3,5.8,None,9,None,"N SUMATERA, INDONESIA    USGS",2007-04-27 17:02:49
2007-04-29 21:41:57,52.00666666666667,179.97166666666666,117.0,6.2,None,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2007-04-29 21:41:57
2007-05-31 05:22:12,52.13666666666666,157.29166666666666,116.0,6.4,None,None,9,None,KAMCHATKA                USGS,2007-05-31 05:22:12
2007-06-28 11:52:09,7.968333333333334,154.63,10.0,6.3,6.7,None,9,None,SOLOMON ISLANDS          USGS,2007-06-28 11:52:09
2007-07-09 03:54:04,47.07,155.10666666666663,30.0,6.2,5.7,None,8,400,FAR FIELD,2007-07-09 03:54:04
2007-07-16 10:13:22,37.556666666666665,138.60833333333332,17.0,6.8,6.1,6.5,4,165,OFF S NIIGATA PREF       NPS,2007-07-16 10:13:22
2007-07-16 23:17:36,36.865,135.10333333333332,374.0,6.7,6.3,4.0,5,201,NW OFF KINKI DISTRICT    NPS,2007-07-16 23:17:36
2007-07-26 14:40:16,2.8716666666666666,127.46333333333334,25.0,6.4,6.8,None,9,None,NORTHERN MOLUCCA SEA     USGS,2007-07-26 14:40:16
2007-08-01 00:07:31,27.38833333333333,126.71166666666667,6.0,6.1,5.4,3.0,7,287,NW OFF OKINAWAJIMA IS    NPS,2007-08-01 00:07:31
2007-08-02 02:08:51,15.595,167.68,120.0,6.2,None,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2007-08-02 02:08:51
2007-08-02 11:37:33,47.22166666666666,141.72333333333333,0.0,6.4,6.2,2.0,8,322,SOUTH SAKHALIN           NPS,2007-08-02 11:37:33
2007-08-02 12:21:42,51.306666666666665,179.97,21.0,6.3,6.6,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2007-08-02 12:21:42
2007-08-07 09:02:20,27.346666666666668,126.66666666666669,5.0,6.3,5.5,3.0,7,287,NW OFF OKINAWAJIMA IS    NPS,2007-08-07 09:02:20
2007-08-09 02:04:57,5.925,107.68,291.0,6.1,None,None,9,None,"JAWA, INDONESIA          USGS",2007-08-09 02:04:57
2007-08-16 05:22:11,50.321666666666665,177.54666666666665,9.0,6.3,6.2,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2007-08-16 05:22:11
2007-08-16 08:40:57,13.385,76.60166666666667,39.0,6.7,7.9,None,9,None,NEAR COAST OF PERU       USGS,2007-08-16 08:40:57
2007-08-16 17:39:27,9.83,159.46666666666667,10.0,6.1,6.7,None,9,None,SOLOMON ISLANDS          USGS,2007-08-16 17:39:27
2007-08-17 12:04:03,5.26,129.43166666666667,10.0,6.2,6.1,None,9,None,BANDA SEA                USGS,2007-08-17 12:04:03
2007-08-20 22:46:17,6.133333333333334,127.38,8.0,6.4,6.2,None,9,None,PHILIPPINE ISLANDS REG.  USGS,2007-08-20 22:46:17
2007-09-04 01:14:57,45.01833333333333,150.1233333333333,126.0,6.3,6.1,2.0,8,324,KURILE ISLANDS REGION    NPS,2007-09-04 01:14:57
2007-09-07 02:51:26,24.411666666666665,122.27333333333333,66.0,6.6,6.2,3.0,8,311,TAIWAN REGION            NPS,2007-09-07 02:51:26
2007-09-12 20:10:26,4.4366666666666665,101.36666666666666,34.0,6.9,8.5,None,9,None,"S SUMATERA, INDONESIA    USGS",2007-09-12 20:10:26
2007-09-13 08:49:03,2.625,100.84,35.0,6.6,8.1,None,9,None,"S SUMATERA, INDONESIA    USGS",2007-09-13 08:49:03
2007-09-13 12:35:28,2.13,99.62666666666668,22.0,6.3,7.2,None,9,None,"S SUMATERA, INDONESIA    USGS",2007-09-13 12:35:28
2007-09-13 18:48:46,3.8,126.335,35.0,6.2,6.2,None,9,None,"TALAUD IS., INDONESIA    USGS",2007-09-13 18:48:46
2007-09-14 01:09:16,3.1566666666666667,101.53166666666668,49.0,6.1,5.7,None,9,None,"S SUMATERA, INDONESIA    USGS",2007-09-14 01:09:16
2007-09-20 17:31:14,1.9983333333333333,100.14,30.0,6.3,6.8,None,9,None,"S SUMATERA, INDONESIA    USGS",2007-09-20 17:31:14
2007-09-26 21:36:26,4.99,153.5,40.0,6.2,6.6,None,9,None,"NEW IRELAND, P.N.G.      USGS",2007-09-26 21:36:26
2007-09-28 04:57:44,21.101666666666667,169.28166666666667,9.0,6.2,6.3,None,9,None,LOYALTY ISLANDS REGION   USGS,2007-09-28 04:57:44
2007-09-28 10:35:51,21.131666666666668,169.37166666666667,10.0,6.1,6.6,None,9,None,LOYALTY ISLANDS REGION   USGS,2007-09-28 10:35:51
2007-09-28 22:38:54,21.985,143.09666666666666,268.0,7.6,7.4,2.0,8,337,MARIANA ISLANDS REGION   NPS,2007-09-28 22:38:54
2007-09-30 11:08:30,10.453333333333331,145.71666666666667,14.0,6.4,7.1,None,9,None,SOUTH OF THE MARIANAS    USGS,2007-09-30 11:08:30
2007-10-03 03:00:06,54.51,161.70666666666668,32.0,6.2,6.2,None,9,None,ALASKA PENINSULA         USGS,2007-10-03 03:00:06
2007-10-17 06:05:43,25.775,179.53,509.0,6.2,None,None,9,None,SOUTH OF FIJI            USGS,2007-10-17 06:05:43
2007-10-25 06:02:50,3.895,101.01666666666668,20.0,6.1,6.9,None,9,None,"S SUMATERA, INDONESIA    USGS",2007-10-25 06:02:50
2007-10-25 22:50:03,46.115,154.21,30.0,6.2,6.5,1.0,8,400,FAR FIELD,2007-10-25 22:50:03
2007-10-31 12:30:18,19.223333333333333,145.48666666666668,216.0,7.1,7.2,1.0,8,400,FAR FIELD                NPS,2007-10-31 12:30:18
2007-11-15 00:40:50,22.246666666666663,69.89,40.0,6.7,7.4,None,9,None,NORTHERN CHILE           USGS,2007-11-15 00:40:50
2007-11-16 00:05:58,22.925,70.23666666666666,26.0,6.1,6.6,None,9,None,NEAR COAST OF N CHILE    USGS,2007-11-16 00:05:58
2007-11-19 09:52:12,21.185,178.7516666666667,558.0,6.2,None,None,9,None,FIJI REGION              USGS,2007-11-19 09:52:12
2007-11-26 01:02:17,8.276666666666667,118.33833333333334,35.0,6.2,6.3,None,9,None,"SUMBAWA, INDONESIA       USGS",2007-11-26 01:02:17
2007-11-26 04:53:07,8.225,118.45166666666668,35.0,6.2,6.2,None,9,None,"SUMBAWA, INDONESIA       USGS",2007-11-26 04:53:07
2007-12-09 16:28:20,25.995,177.51333333333332,153.0,7.0,None,None,9,None,SOUTH OF FIJI            USGS,2007-12-09 16:28:20
2007-12-16 17:09:17,22.953333333333333,70.18166666666667,45.0,6.2,6.4,None,9,None,NEAR COAST OF N CHILE    USGS,2007-12-16 17:09:17
2007-12-19 18:30:27,51.361666666666665,179.52166666666668,29.0,6.4,7.1,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2007-12-19 18:30:27
2007-12-20 16:55:15,39.01,178.29,20.0,6.3,6.5,None,9,None,"OFF N ISL. E COAST, N.Z. USGS",2007-12-20 16:55:15
2007-12-21 16:24:34,51.35833333333333,178.975,30.0,6.1,None,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2007-12-21 16:24:34
2008-01-06 14:14:20,37.215,22.691666666666663,75.0,6.1,None,None,9,None,SOUTHERN GREECE          USGS,2008-01-06 14:14:20
2008-01-09 17:26:45,32.28666666666667,85.165,10.0,6.3,6.4,None,9,None,XIJANG                   USGS,2008-01-09 17:26:45
2008-02-10 21:22:02,60.79666666666667,25.585,8.0,6.4,6.5,None,9,None,SOUTH SANDWICH ISLANDS   USGS,2008-02-10 21:22:02
2008-02-14 04:58:46,8.156666666666666,128.64333333333337,19.0,6.4,6.1,None,9,None,TIMOR SEA                USGS,2008-02-14 04:58:46
2008-02-14 19:09:22,36.5,21.67,29.0,6.2,6.6,None,9,None,SOUTHERN GREECE          USGS,2008-02-14 19:09:22
2008-02-20 17:08:30,2.7666666666666666,95.96333333333334,26.0,6.5,7.5,None,9,None,OFF N SUMATERA W COAST   USGS,2008-02-20 17:08:30
2008-02-25 17:36:33,2.485,99.97166666666666,25.0,6.4,7.3,None,9,None,"S SUMATERA, INDONESIA    USGS",2008-02-25 17:36:33
2008-02-26 06:02:18,2.245,99.80666666666669,25.0,6.2,6.6,None,9,None,"S SUMATERA, INDONESIA    USGS",2008-02-26 06:02:18
2008-02-27 15:54:21,26.875,142.73833333333334,38.0,6.6,5.8,3.0,8,333,NEAR CHICHIJIMA ISLAND   NPS,2008-02-27 15:54:21
2008-03-03 18:30:59,46.21333333333333,153.74,30.0,6.9,6.6,None,8,324,KURILE ISLANDS REGION    NPS,2008-03-03 18:30:59
2008-03-03 23:11:14,13.35,125.63,24.0,6.4,None,None,9,None,PHILIPPINE ISLANDS REG.  USGS,2008-03-03 23:11:14
2008-03-15 07:32:07,27.10333333333333,143.155,66.0,6.6,5.6,3.0,8,333,NEAR CHICHIJIMA ISLAND   NPS,2008-03-15 07:32:07
2008-03-21 07:32:57,35.49,81.46666666666667,10.0,6.3,7.3,None,9,None,"S XINJIANG PROV., CHINA  USGS",2008-03-21 07:32:57
2008-04-09 21:46:12,20.07,168.89166666666668,33.0,6.3,7.3,None,9,None,LOYALTY ISLANDS          USGS,2008-04-09 21:46:12
2008-04-12 09:30:12,55.66333333333333,158.45166666666665,16.0,6.8,7.1,None,9,None,MACQUARIE ISLAND REGION  USGS,2008-04-12 09:30:12
2008-04-16 07:59:51,51.85333333333333,179.35666666666663,10.0,6.1,6.4,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2008-04-16 07:59:51
2008-04-24 03:28:44,22.921666666666667,121.81333333333332,44.0,6.3,5.5,None,8,311,TAIWAN REGION,2008-04-24 03:28:44
2008-04-29 03:33:34,19.94,168.95166666666665,32.0,6.2,6.2,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2008-04-29 03:33:34
2008-05-02 10:33:37,51.86333333333333,177.52666666666667,14.0,6.3,6.8,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2008-05-02 10:33:37
2008-05-08 01:02:00,36.23,141.94833333333332,60.0,6.4,6.1,3.0,3,112,FAR E OFF IBARAKI PREF,2008-05-08 01:02:00
2008-05-08 01:16:34,36.27333333333333,141.97833333333332,18.0,6.3,5.6,2.0,3,112,FAR E OFF IBARAKI PREF   NPS,2008-05-08 01:16:34
2008-05-08 01:45:18,36.22666666666667,141.60666666666663,51.0,7.0,6.3,5.0,3,112,FAR E OFF IBARAKI PREF   NPS,2008-05-08 01:45:18
2008-05-10 06:51:29,12.515,143.18,76.0,6.1,None,None,9,None,SOUTH OF THE MARIANAS    USGS,2008-05-10 06:51:29
2008-05-12 15:28:01,31.001666666666665,103.32166666666669,19.0,6.9,8.1,None,9,None,"SICHUAN, CHINA           USGS",2008-05-12 15:28:01
2008-06-01 10:57:23,20.06833333333333,121.505,82.0,6.2,6.3,1.0,8,341,PHILIPPINE ISL REGION,2008-06-01 10:57:23
2008-06-04 01:20:50,10.508333333333333,161.27166666666668,84.0,6.2,None,None,9,None,SOLOMON ISLANDS          USGS,2008-06-04 01:20:50
2008-06-08 21:25:29,37.961666666666666,21.525,16.0,6.2,6.3,None,9,None,SOUTHERN GREECE          USGS,2008-06-08 21:25:29
2008-06-14 08:43:45,39.028333333333336,140.88,8.0,7.2,6.6,6.5,2,49,SOUTHERN IWATE PREF      NPS,2008-06-14 08:43:45
2008-06-23 08:56:30,67.69666666666667,141.275,18.0,6.1,5.6,None,9,None,"EASTERN SIBERIA, RUSSIA  USGS",2008-06-23 08:56:30
2008-06-30 15:17:44,58.22,22.1,19.0,6.1,6.7,None,9,None,SOUTH SANDWICH ISLANDS   USGS,2008-06-30 15:17:44
2008-07-05 11:12:04,53.88166666666667,152.885,633.0,6.8,None,2.0,9,None,SEA OF OKHOTSK           USGS,2008-07-05 11:12:04
2008-07-06 18:08:20,45.395,151.28833333333333,30.0,6.1,6.5,1.0,8,324,KURILE ISLANDS REGION    NPS,2008-07-06 18:08:20
2008-07-08 16:42:10,27.465,128.54666666666665,45.0,6.1,6.0,5.0,7,294,NEAR OKINAWAJIMA ISLAND  NPS,2008-07-08 16:42:10
2008-07-13 23:58:28,20.966666666666665,121.09833333333331,0.0,6.1,6.0,None,8,341,PHILIPPINE ISL REGION,2008-07-13 23:58:28
2008-07-15 12:26:34,35.8,27.86,52.0,6.5,None,None,9,None,DODECANESE ISLANDS       USGS,2008-07-15 12:26:34
2008-07-19 11:39:28,37.52,142.26333333333332,32.0,6.9,6.4,4.0,2,69,E OFF FUKUSHIMA PREF     NPS,2008-07-19 11:39:28
2008-07-19 18:27:01,11.04,164.49166666666667,11.0,6.1,6.4,None,9,None,SANTA CRUZ ISLANDS REG.  USGS,2008-07-19 18:27:01
